index_latest,countryiso3code,infl_year_latest,infl_latest,index_prev,infl_year_prev,infl_prev,infl_momentum,infl_score
165,KHM,2023,2.12746796594196,,,,,54.12844036697248
206,DJI,2024,2.07655387954205,207.0,2023.0,1.49506816515083,0.58148571439122,54.03669724770642
24,TEC,2024,3.48974086026954,25.0,2023.0,9.40235694928791,-5.912616089018369,53.990825688073386
388,MKD,2024,3.48974086026954,389.0,2023.0,9.36187249769015,-5.87213163742061,53.71559633027523
148,BWA,2024,2.8183513167625,149.0,2023.0,5.06761549343829,-2.24926417667579,53.71559633027522
508,GBR,2024,3.27157294635921,509.0,2023.0,6.79396706793964,-3.52239412158043,53.211009174311926
68,NAC,2024,2.66555451883189,69.0,2023.0,3.99766999081457,-1.33211547198268,53.02752293577982
22,ECA,2024,3.48974086026954,23.0,2023.0,9.07365149809048,-5.58391063782094,53.027522935779814
222,EST,2024,3.52056053296582,223.0,2023.0,9.15922507983982,-5.638664546873999,52.66055045871559
488,TON,2024,3.18364611260053,489.0,2023.0,6.35112980255185,-3.16748368995132,52.522935779816514
410,POL,2024,3.78426007512869,411.0,2023.0,11.5289127961105,-7.74465272098181,51.65137614678899
142,BTN,2024,2.76131569624095,143.0,2023.0,4.22934419929255,-1.4680285030515998,50.87155963302753
408,PHL,2024,3.21260487006343,409.0,2023.0,5.97802515541414,-2.76542028535071,50.09174311926605
250,GRC,2024,2.74149045788606,251.0,2023.0,3.46480128513402,-0.72331082724796,49.03669724770642
294,JPN,2024,2.73853681635243,295.0,2023.0,3.26813365933164,-0.5295968429792102,48.6697247706422
392,NOR,2024,3.14530134431072,393.0,2023.0,5.51784987104656,-2.3725485267358404,48.073394495412835
118,AUS,2024,3.16161428305747,119.0,2023.0,5.59701492537313,-2.43540064231566,47.88990825688073
350,MUS,2024,3.60452203847959,351.0,2023.0,7.05298238454734,-3.44846034606775,47.61467889908257
34,IBD,2024,3.3367500928228,35.0,2023.0,6.07524384579656,-2.7384937529737603,47.54587155963303
102,DZA,2024,4.04611455313438,103.0,2023.0,9.32217375928319,-5.27605920614881,47.31651376146789
10,EAR,2024,3.30223338951224,11.0,2023.0,5.88585897042163,-2.58362558090939,47.293577981651374
456,ESP,2024,2.77417826534775,457.0,2023.0,3.53236133492429,-0.7581830695765399,47.01834862385321
510,USA,2024,2.94952520485207,511.0,2023.0,4.11633838374488,-1.1668131788928102,45.252293577981646
262,GNB,2024,3.76555825770116,263.0,2023.0,7.10220928557054,-3.33665102786938,45.091743119266056
310,KWT,2024,2.89855072463763,311.0,2023.0,3.64216403030709,-0.7436133056694598,44.97706422018348
502,UGA,2024,3.32338067086562,503.0,2023.0,5.35094804280395,-2.0275673719383303,44.03669724770643
288,ISR,2024,3.0748088980503,289.0,2023.0,4.22522603168918,-1.1504171336388804,43.99082568807339
356,MDA,2024,4.67773516007053,357.0,2023.0,13.4170104381299,-8.73927527805937,43.669724770642205
36,IBT,2024,3.60452203847959,37.0,2023.0,6.27439667698539,-2.6698746385058,43.62385321100918
188,COG,2024,3.09143630919163,189.0,2023.0,4.30174563591022,-1.21030932671859,43.62385321100917
434,SRB,2024,4.67052974889971,435.0,2023.0,12.3719043552519,-7.701374606352189,43.1651376146789
42,IDA,2024,3.92206330291069,43.0,2023.0,7.10220928557054,-3.18014598265985,42.70642201834862
66,MIC,2024,3.60452203847959,67.0,2023.0,6.09852132676208,-2.4939992882824904,42.24770642201835
480,TZA,2024,3.05694676312369,481.0,2023.0,3.7992329138492,-0.7422861507255099,42.110091743119256
134,BEL,2024,3.14349136500037,135.0,2023.0,4.04901077613945,-0.9055194111390796,41.788990825688074
46,LCN,2024,3.30223338951224,47.0,2023.0,4.78561281021137,-1.4833794206991304,41.444954128440365
210,DOM,2024,3.30223338951224,211.0,2023.0,4.78561281021137,-1.4833794206991304,41.444954128440365
366,MOZ,2024,4.07856834812022,367.0,2023.0,7.12697482131851,-3.0484064731982894,41.30733944954128
80,PRE,2024,4.07856834812022,81.0,2023.0,7.10220928557054,-3.0236409374503195,41.03211009174312
54,LMY,2024,3.69663281355523,55.0,2023.0,6.20657592272128,-2.50994310916605,40.91743119266055
264,GUY,2024,2.90395226446371,265.0,2023.0,2.82110335099639,0.08284891346731982,40.642201834862384
136,BLZ,2024,3.28955985952764,137.0,2023.0,4.38984017487678,-1.1002803153491403,40.64220183486238
218,GNQ,2024,2.92140227309108,219.0,2023.0,2.85949506037317,0.06190721271791011,40.45871559633027
40,IDX,2024,4.19081721344524,41.0,2023.0,7.12086716935025,-2.9300499559050097,40.252293577981646
178,CHL,2024,4.29763891572522,179.0,2023.0,7.58168251407967,-3.28404359835445,39.58715596330275
50,TLA,2024,3.46497037946077,51.0,2023.0,4.92637573192676,-1.4614053524659902,39.174311926605505
2,AFW,2024,3.6159657021514,3.0,2023.0,5.48928568141135,-1.8733199792599504,38.57798165137614
382,NIC,2024,4.62473841057143,383.0,2023.0,8.38765854872534,-3.762920138153911,37.8440366972477
38,IDB,2024,3.46637314660163,39.0,2023.0,4.56457719814893,-1.0982040515473002,37.454128440366965
504,UKR,2024,6.50198464669252,505.0,2023.0,12.8490222828559,-6.34703763616338,37.43119266055046
300,KEN,2024,4.48978854243448,301.0,2023.0,7.67139634029401,-3.18160779785953,37.38532110091743
192,CIV,2024,3.46637314660163,193.0,2023.0,4.38711707003282,-0.9207439234311905,36.62844036697248
418,ROU,2024,5.72140574354435,419.0,2023.0,10.3971874764996,-4.675781732955249,36.46788990825688
62,MNA,2024,4.04611455313438,63.0,2023.0,6.09114152504136,-2.04502697190698,36.30733944954128
88,SSF,2024,4.21492822110782,89.0,2023.0,6.69759990789842,-2.4826716867906002,35.871559633027516
92,TSS,2024,4.21492822110782,93.0,2023.0,6.69759990789842,-2.4826716867906002,35.871559633027516
90,SSA,2024,4.21492822110782,91.0,2023.0,6.69759990789842,-2.4826716867906002,35.871559633027516
0,AFE,2024,4.42547050381206,1.0,2023.0,7.12697482131851,-2.7015043175064495,35.688073394495405
396,PAK,2024,12.6325318530452,397.0,2023.0,30.7681280657005,-18.135596212655297,35.27522935779817
28,FCS,2024,4.42622607851949,29.0,2023.0,7.11459205344453,-2.6883659749250395,35.22935779816514
376,NLD,2024,3.3475430421995,377.0,2023.0,3.8383935434281,-0.49085050122859997,35.22935779816514
182,COL,2024,6.60908593728228,183.0,2023.0,11.735904494869,-5.126818557586721,35.18348623853211
298,KAZ,2024,8.83943897452672,299.0,2023.0,14.7249900200331,-5.88555104550638,34.908256880733944
166,CMR,2024,4.53061267315864,167.0,2023.0,7.38281384280978,-2.8522011696511402,34.79357798165138
342,MLI,2024,3.20639864099661,343.0,2023.0,2.0588022827422,1.1475963582544102,34.72477064220184
470,SUR,2024,16.2296159130279,471.0,2023.0,51.5873159600861,-35.3577000470582,34.31192660550458
360,MNG,2024,6.20567819137862,361.0,2023.0,10.3503418210123,-4.14466362963368,33.89908256880734
466,VCT,2024,3.62770736940929,467.0,2023.0,4.56457719814893,-0.9368698287396402,33.39449541284404
246,GHA,2024,22.8483281157842,247.0,2023.0,38.1069656296501,-15.2586375138659,33.348623853211
30,HPC,2024,4.53061267315864,31.0,2023.0,7.12697482131851,-2.59636214815987,33.142201834862384
48,LAC,2024,3.83540271728534,49.0,2023.0,5.08677483158105,-1.2513721142957102,33.0045871559633
226,ETH,2024,21.0377460577711,227.0,2023.0,30.2188278135278,-9.1810817557567,32.568807339449535
428,STP,2024,14.3519273571008,429.0,2023.0,21.2589138473,-6.9069864901992,32.3394495412844
266,HTI,2024,26.9490564091987,267.0,2023.0,36.8135162780853,-9.864459868886602,31.74311926605505
370,NAM,2024,4.23903922877039,371.0,2023.0,5.87993463284272,-1.6408954040723298,31.513761467889907
314,LAO,2024,23.1305695942589,315.0,2023.0,31.2301341732645,-8.099564579005598,31.376146788990827
160,BDI,2024,20.2124925027847,161.0,2023.0,26.9414835762453,-6.728991073460602,31.238532110091747
452,ZAF,2024,4.36115246518963,453.0,2023.0,6.07524384579656,-1.7140913806069307,31.100917431192656
404,PRY,2024,3.83540271728534,405.0,2023.0,4.63202285403355,-0.7966201367482095,31.077981651376145
274,ISL,2024,5.85683849970069,275.0,2023.0,8.73630299937292,-2.8794644996722303,31.0091743119266
240,GMB,2024,11.5610532897511,241.0,2023.0,16.9742129632327,-5.413159673481598,30.91743119266055
280,IRN,2024,32.455871402917,281.0,2023.0,44.5791857572797,-12.123314354362705,30.779816513761464
318,LBN,2024,45.2430422716718,319.0,2023.0,221.341644023365,-176.0986017516932,30.779816513761464
438,SLE,2024,28.6337500014115,439.0,2023.0,47.6428733253179,-19.0091233239064,30.779816513761464
448,SLB,2024,4.32183948388033,449.0,2023.0,5.88585897042163,-1.5640194865412997,30.32110091743119
268,HND,2024,4.60621098127105,269.0,2023.0,6.66325180347458,-2.05704082220353,30.18348623853211
520,VNM,2024,3.62109273885847,521.0,2023.0,3.25289282667661,0.36819991218186,28.48623853211009
52,LDC,2024,5.21364286316532,53.0,2023.0,7.12697482131851,-1.91333195815319,26.788990825688074
214,EGY,2024,28.2705899322083,215.0,2023.0,33.8847763115546,-5.614186379346304,26.513761467889907
158,BFA,2024,4.19081721344524,,,,,25.38990825688073
492,TUN,2024,7.20661657168791,493.0,2023.0,9.32899597507864,-2.122379403390731,24.220183486238533
150,BRA,2024,4.36746407652335,151.0,2023.0,4.59356282283203,-0.2260987463086801,23.486238532110093
512,URY,2024,4.84914366613156,513.0,2023.0,5.86910359896118,-1.0199599328296198,23.073394495412842
352,MEX,2024,4.72225588452935,353.0,2023.0,5.52796087314385,-0.8057049886145,22.706422018348626
322,LBR,2024,8.21497439118963,323.0,2023.0,10.0944535665552,-1.8794791753655709,22.018348623853207
292,JAM,2024,5.4119444798166,293.0,2023.0,6.47413734662062,-1.0621928668040201,21.926605504587158
174,TCD,2024,8.89950732263755,175.0,2023.0,10.8363568399842,-1.9368495173466496,21.926605504587155
276,IND,2024,4.95303550973652,277.0,2023.0,5.64914318907929,-0.6961076793427692,20.963302752293572
230,FJI,2024,4.51138256524156,231.0,2023.0,2.14817440623892,2.3632081590026397,18.34862385321101
320,LSO,2024,6.10544624245031,321.0,2023.0,6.3422174312495,-0.23677118879918968,17.201834862385322
132,BLR,2024,5.78531910427999,133.0,2023.0,5.00059903091313,0.7847200733668602,15.229357798165136
144,BOL,2024,5.09976568317427,145.0,2023.0,2.57688800489189,2.52287767828238,15.137614678899078
375,NPL,2023,7.11475951738199,,,,,14.633027522935777
77,PSS,2023,7.92164684826778,,,,,13.990825688073397
110,ATG,2024,6.19886698842119,111.0,2023.0,5.06713865364216,1.1317283347790301,13.99082568807339
514,UZB,2024,9.62825465956682,515.0,2023.0,9.95659071258019,-0.3283360530133699,12.98165137614679
260,GIN,2024,8.12313914948598,261.0,2023.0,7.80497591927974,0.31816323020623916,12.568807339449544
303,KIR,2023,9.28307374517719,,,,,12.064220183486235
335,MDG,2023,9.87432675044886,,,,,11.422018348623855
313,KGZ,2023,10.7532770416742,,,,,10.779816513761464
517,VUT,2023,11.1825017088175,,,,,10.458715596330272
128,BGD,2024,10.4657482763412,129.0,2023.0,9.88350303779208,0.5822452385491204,9.587155963302754
384,NER,2024,9.07151997725012,385.0,2023.0,3.70097316425831,5.37054681299181,9.357798165137615
528,ZMB,2024,14.9856262747939,529.0,2023.0,10.884531691282,4.1010945835119,6.146788990825685
108,AGO,2024,28.2404948915773,109.0,2023.0,13.6441017767715,14.5963931148058,2.2935779816513735
112,ARG,2024,219.883929014578,113.0,2023.0,133.488935594175,86.39499342040301,2.2935779816513735
336,MWI,2024,32.1796504225026,337.0,2023.0,28.7897428247298,3.3899075977727975,2.2935779816513735
386,NGA,2024,33.2420966545405,387.0,2023.0,24.6595502031139,8.582546451426598,2.2935779816513735
524,PSE,2024,53.6691458303782,525.0,2023.0,5.87110177678991,47.798044053588285,2.2935779816513735
454,SSD,2024,91.4408220769045,455.0,2023.0,2.38280434813755,89.05801772876694,2.2935779816513735
494,TUR,2024,58.5064507300342,495.0,2023.0,53.8594087593315,4.647041970702702,2.2935779816513735
